     959.4670307      539.9097431
     1412.364593      323.7900695
      887.272347      593.3774879
     678.4419967      436.6960131
     1032.940858        630.52244
     1055.969846      106.2728427
     853.1388635      562.9814229
     607.7543414      394.4841853
     901.4878992      613.3765847
     1095.443311      453.3496242
     1008.348186      457.4368079
     416.9625236        637.18653
     905.4794709      464.6726501
      981.329107      123.0073787
      819.349647      318.2537141
     815.5650748      260.9968917
     956.2130554      678.1827616
     755.6293728      565.4599485
     1165.473434       660.651782
     1205.248372      178.9262432
     762.9304079      695.7939321
     991.6017739      57.13699087
     1465.449929      379.1144668
     998.5574562      806.7288266
     835.9819509      693.8623358
     979.7949792      1016.749722
     1278.543574      255.1660048
     1511.710507      628.4478477
     658.2286336       614.392014
     1003.139525      477.7539072
     1388.851412      709.7741358
     923.6262311      677.2232784
     1228.109652      763.8719689
     823.5902221      959.2375815
     939.6225288      453.3395155
     986.8844279      221.3019565
     997.8594389      72.55341131
     866.2570493      742.8922296
     559.9309584      503.2845084
     1147.668897      630.8575995
     1200.713707      872.5304966
     658.6174683      622.1630255
     752.2471155      194.5038383
     704.1541688      646.9319482
     1034.129515        479.19791
     1120.236179      493.3794163
     1184.309044      658.2009807
     650.4231956      800.3294146
      926.727106      660.3367793
     1078.689663      746.2330586
     606.6789061      409.4753256
     902.1776678      465.6628535
     819.4598213      549.4720549
     744.0072464      827.2051687
     1002.118784      713.4150834
     825.7968705      17.75299304
     856.4486702      511.9756908
     627.5741077      230.0821915
     964.6301399       419.944178
     511.2109889      504.3204744
     1013.829686      633.6110847
     583.3767045      657.5605424
     1039.452909      533.6860601
     1092.253244      202.6911804
     578.9239493      491.1955491
     1088.816386      511.7130534
     1373.469213      738.7598479
     971.9931299      290.9522383
      976.719161      726.1989958
     1466.621253       382.331995
     708.1850096      660.1067995
     738.3178404      558.4404824
     679.5157801      927.3534071
     800.5381279      663.0994159
     714.3031202      1030.671548
     655.1699982      279.1389132
     886.4334512      618.2833147
     537.3576571      731.5367025
     1198.298992      527.7945628
     669.7559667      710.7254454
     1153.403608      745.9173271
     906.4976891      795.7851263
      713.319647      144.4683362
     948.0710767      883.7812523
     1217.215517      938.4588393
     868.6099231      606.9836458
     945.6430918      643.6308899
     950.4107309      449.5235557
     896.7993429      629.9393221
     944.0413031      77.61448801
     1089.148643      252.1500659
      897.946388      476.9345339
      517.869608      757.6071247
     1300.722168      258.6840471
     932.1926129      438.3868355
     1198.443717       697.821953
      998.107936       613.021556
     909.7089173      134.9906745
     1107.284615      762.3456665
     857.0162953      694.6144927
     753.5740372      848.5768821
     838.2195781      676.2702543
     726.1109526      355.6580791
     1016.304333        861.89436
     1178.314178      626.3685083
     1328.793003      481.9595491
     1082.460858      496.3557189
      889.584754      467.3408217
     1105.759777      685.4258893
     1016.013371      685.0369518
     1053.421658      604.1421201
     1417.707094      784.4928823
     744.0775209      988.1455351
      902.830407      607.4762694
      856.279349      674.1232359
     798.5987055      256.9087535
     792.4237107      431.9726434
       870.26209      247.9930072
     1267.092979      180.6555143
     1027.744657      222.5134087
     688.3914655        622.87678
     903.8786502      637.8139805
     1229.292822      525.3241052
     940.6472954      444.7495992
      988.840059      236.5019885
     692.0335137      683.9526767
     1058.388104      750.5414882
     736.3941884      209.8343242
     977.7416867      209.8394131
     1117.330841      939.0907667
      1236.70606      437.5315468
     648.1436654      138.6595697
     1291.389719      750.7048279
     1307.976473      608.1311457
     1031.858609      503.5106362
     871.6279259       512.872782
     853.5130426      533.3494968
     1044.497107      82.16979953
      1048.34185      537.4437005
     882.6759694      431.4160515
     1207.591255      288.5067344
     697.6805504      488.1462603
      811.327351      567.6001436
     801.5379235      402.8737866
     1046.831351      538.2209056
      708.401941      848.7574743
     1411.879598      525.3874915
     986.9725863      58.47350307
     935.9758978       617.580111
     896.4976914       418.443166
     565.5504753      369.1615583
     1271.637568       583.555383
     819.3563124      630.6295924
     707.5837513      777.2510996
     1047.066817      621.9381066
     1018.958808      467.8595712
     512.5096025      300.9014649
     1126.501093      846.4516113
     728.0801131      569.6991157
     1149.789661      387.8050268
     738.3385558      559.9366445
     642.7481491      363.2924863
     662.2227794      623.5590359
     1342.383389       760.815717
     1012.384554      685.5534313
     485.0807694      473.3558316
     567.8710879      435.7684043
     1091.690588      523.3415612
     696.7944322      653.4889299
     671.1924679      91.45773198
     1061.183643      537.1790036
     862.7565591      595.1265442
     611.4340864      135.7455559
     955.8198458      256.4274884
      1103.46259      686.3624676
     835.3817782      591.4853006
     629.7998928      194.9517531
     1283.495048      320.1037513
     625.2869674       485.316187
     772.6308775      215.6643801
     927.1096417      452.3550591
     993.5850563      675.9840266
     899.8058269      476.9032828
     1055.166288      445.7911321
     1201.875361      180.7415001
     878.9224893       293.589702
     1366.207362      378.0822639
     991.7308107      670.1966286
     824.8650349      613.0114232
     849.2407987      565.8272939
     1118.198606      488.1454178
     753.5468838      747.0016238
     861.1583357      789.9351689
      871.808877      575.6452667
     1166.246242      933.4479317
     992.0603859      620.3010593
     1174.143458      92.98331022
     739.3516341      206.5841174
     1067.893185      600.7081244
     884.4168909      556.4956914
     935.3418858      435.7398382
     1197.304599      660.2244266
      815.037646      458.7289625
     714.4054447      503.3982862
     1045.928393       457.732428
     915.8530057      1026.125847
     955.5163097      426.6449426
     1359.672905      864.7493999
     727.5699606      506.0756702
     997.6284906      633.5538238
       822.41348      453.9933635
     1306.970975      146.5958046
     1197.165878      428.9965338
     606.9075772      655.3386863
     881.1422646       536.212227
     1196.361219      617.8324884
     832.5230569      613.4796693
     816.4759549      803.5088321
     1324.951225      534.7079347
     1153.721607      563.0533165
     768.5332919      947.5709063
     1151.081141      290.3028357
     1018.628769      829.0413074
     1041.587844      506.3113416
     1077.999553      92.51220473
     953.9136277      656.9367174
     1352.593878      814.6154531
     819.2043698      116.6666076
     1190.289917       258.903772
      1001.17412      266.2981466
     891.6981274      616.7566486
     1139.869399      203.4985182
     871.1622478      806.2103939
     999.6957051      218.5826888
      1055.50035      624.0387965
     1409.038439       814.659908
     874.7197091       497.502539
     628.0258327      106.6781446
     928.5010843      619.0528007
     1070.753991      477.3327473
     935.1909904      445.2612593
     1043.395946       568.948358
        1285.681      920.6204166
     469.1744528      614.8373591
     893.1077977      659.8309098
     873.8845268      460.2031962
     1308.038252      324.1726722
     1058.368473       578.727214
     1298.203946      861.0104711
     1110.343322      519.7315562
     920.1462762      625.0812126
     877.5808726      294.7833302
      1033.79693      494.9656033
     989.0743684      677.6580874
     1436.138307      452.0139841
     879.3677729      601.5382774
     887.3010424      207.7524858
     458.2524646      584.8768933
     780.5274377      53.48015998
     982.5812071      658.1541613
     674.5104316      542.1837689
     478.4756938      325.9890357
     741.5257557      355.9035524
     1031.399359      457.5190429
     935.2686997      661.1583511
     987.7242854      971.9593484
     1098.817472      461.1114575
     1143.317371      781.4046305
     935.2052622      438.6978049
     622.1291047      515.6760937
     987.9931164        235.74943
     1034.689609      367.3983041
     1108.599161      550.6592933
      918.667448      841.2868133
     1392.611353      243.1687731
     1040.852671      680.8222752
     856.6527137      533.7317764
     672.1381848      507.5817125
     990.5480868       211.223406
      975.061532      343.3620869
     1030.051349      553.2039849
     936.0928285      42.21444785
     1330.231239      401.2396516
     834.8141577      471.9928422
     695.5187794      960.7507052
     966.5388443      395.8222006
     1067.571747      518.7935241
     1041.029769      141.1156176
     1130.515837        908.95109
     1031.895023       489.244599
     1314.602161       459.696523
     936.2422239      393.2650764
     846.4405799      512.7122302
      1033.76064      605.9054804
       613.57407      545.6250573
     1190.005483       827.976086
     881.9965375      431.2281246
     1013.560684      243.3931332
     1050.257683      563.9015428
      1053.75253      583.5349551
     978.6056018      672.6605208
     970.6001399      931.6279072
     764.4885045      206.2403042
     681.4436808      332.1014965
     1107.250284      633.3493758
     755.6179156      621.5599847
     1138.175471      649.4993983
     615.7801643      356.1881905
     956.8352946      185.4864382
     837.6084042      467.8329472
     917.9976149      744.5815873
      923.388318      432.8920501
     1020.468372      612.0555561
     1044.749092      504.8038908
     1118.934435      689.2992182
     842.3921903      394.1814797
     1098.035491      247.8616747
     802.5727071      524.0241286
     1421.818836      469.6514516
     1258.290818      663.2307052
     1136.564352      595.9397019
     543.7247929      763.4936705
     900.2570444      471.0204851
